timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.35,1011.46,31.46,17340.12,726,351,795,391,500,112,705,373,853,471,629,301
1000,36.35,1011.47,31.46,17268.89,727,350,786,406,518,115,711,383,891,489,633,310
2000,36.35,1011.48,31.45,17340.12,714,347,791,400,532,126,720,392,891,497,640,322
3000,36.34,1011.5,31.44,17240.55,704,339,792,403,555,130,742,407,906,508,642,325
4000,36.34,1011.51,31.46,17411.95,698,336,802,410,580,143,758,420,916,509,648,332
5000,36.34,1011.51,31.44,17469.85,689,322,800,424,605,151,756,433,922,497,658,344
6001,36.34,1011.51,31.44,17411.95,678,312,814,418,621,162,764,438,916,523,661,346
7001,36.34,1011.51,31.44,17440.85,678,317,818,423,633,171,765,438,920,538,667,359
8001,36.33,1011.51,31.44,17426.39,672,307,826,435,652,177,757,464,913,526,675,355
9001,36.33,1011.51,31.43,17484.38,675,299,829,428,654,189,754,456,915,537,679,372
