timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.51,32.82,12957.11,5070,5706,3537,4848,1786,2794,1959,2750,3581,3554,3444,5300
1000,32.51,32.83,13005.22,4918,5656,3566,4823,1819,2805,1939,2766,3606,3685,3431,5270
2000,32.51,32.82,13078.05,4803,5560,3581,4858,1838,2831,1881,2713,3625,3580,3417,5290
3000,32.51,32.82,13184.71,4729,5460,3674,4964,1805,2810,1840,2681,3561,3585,3387,5265
4000,32.51,32.82,13242.86,4634,5300,3672,4904,1812,2824,1798,2653,3603,3529,3419,5240
5000,32.51,32.82,13369.22,4577,5370,3772,4979,1824,2821,1766,2660,3598,3564,3382,5270
6001,32.51,32.82,13515.37,4467,5285,3836,5069,1804,2856,1712,2616,3485,3534,3422,5310
7001,32.51,32.8,13673.65,4447,5219,3902,5069,1808,2838,1693,2588,3502,3504,3343,5290
8001,32.51,32.82,13844.79,4391,5134,3981,5134,1829,2844,1680,2579,3392,3600,3333,5199
9001,32.51,32.79,14076.61,4351,5039,4077,5224,1830,2900,1624,2519,3365,3454,3345,5219
