timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.89,33.59,129128.76,425,82,401,66,400,7,400,33,407,58,406,55
1000,31.89,33.6,129228.02,425,80,400,59,400,16,400,25,410,52,400,48
2000,31.89,33.59,129626.56,423,81,400,62,400,10,400,27,413,54,400,49
3000,31.89,33.59,129927.08,430,89,400,59,400,8,400,25,400,50,400,54
4000,31.89,33.59,130633.76,429,84,400,59,400,14,400,19,400,49,400,49
5001,31.89,33.59,130633.76,423,84,400,60,400,10,400,15,400,46,402,49
6001,31.89,33.58,130938.97,430,82,400,65,400,7,400,12,403,42,400,50
7001,31.89,33.59,130837.08,436,89,400,60,400,15,400,17,407,50,400,57
8001,31.9,33.59,131245.62,422,83,400,59,400,9,400,10,410,44,400,56
9001,31.9,33.58,132486.71,422,87,400,61,400,6,400,5,405,52,400,49
