timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.58,32.61,12340.86,5840,6749,2754,5054,4722,5992,3495,4658,2128,2983,2244,4673
1000,32.58,32.62,12384.49,5649,6629,2815,5099,4720,6037,3431,4603,2128,2995,2224,4623
2000,32.59,32.62,12517.25,5504,6574,2828,5149,4754,6057,3350,4547,2048,2951,2185,4648
3000,32.59,32.6,12691.09,5354,6448,2926,5204,4798,6112,3316,4532,2041,2948,2204,4618
4000,32.59,32.61,13029.41,5174,6493,2972,5240,4759,6197,3304,4457,2037,2916,2187,4603
5000,32.59,32.59,13217.87,5053,6428,3078,5340,4734,6192,3193,4382,2017,2955,2192,4633
6001,32.59,32.59,13498.01,5006,6423,3183,5455,4688,6207,3078,4407,2001,2907,2200,4608
7001,32.59,32.58,13772.21,4891,6368,3269,5380,4702,6142,2953,4322,1987,2907,2187,4593
8001,32.59,32.58,14048.38,4788,6288,3387,5555,4636,6112,2798,4151,1985,2911,2150,4603
9001,32.59,32.58,14316.32,4825,6353,3475,5661,4641,6147,2707,4121,1983,2870,2217,4678
