timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.22,1012.83,36.75,17100.28,817,2214,3976,5425,3726,7025,3890,7486,11736,22877,16122,26711
1000,33.22,1012.83,36.77,16613.64,1453,2750,3912,5430,3390,6839,3473,6925,11614,22947,20795,30999
2000,33.22,1012.83,36.79,16574.34,1525,2844,3637,5194,3053,6533,2002,5530,11383,22772,23138,32602
3000,33.22,1012.82,36.8,16759.37,1414,2780,2982,4813,2217,5851,1945,5636,11446,22912,21677,30824
4000,33.22,1012.83,36.8,17325.83,1115,2579,2044,4106,2168,5992,2806,6629,12814,24794,19623,29186
5000,33.22,1012.81,36.78,17840.59,824,2327,1494,3289,2604,6238,3853,7790,15405,27199,14109,23574
6001,33.22,1012.81,36.75,18322.75,545,1983,1100,2932,2754,6293,4459,8758,17873,29430,11973,22354
7001,33.22,1012.81,36.74,18747.71,400,1729,894,2775,2712,6293,4155,7847,18369,30162,14454,25805
8001,33.22,1012.82,36.72,19140.41,400,1434,909,2814,2568,6047,3164,6614,17569,29360,18121,28768
9001,33.22,1012.81,36.7,19622.93,400,1628,939,2768,2519,6107,2914,6569,15860,27165,19747,30476
