timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,26.84,1015.14,42.95,61304.5,468,0,528,0,497,5,529,1,569,0,506,7
1000,26.85,1015.14,42.91,61754.86,495,3,519,2,474,6,513,0,547,8,512,10
2000,26.86,1015.13,42.87,62582.39,518,0,518,4,465,4,509,0,554,8,521,4
3000,26.88,1015.14,42.84,63624.44,540,5,511,0,473,2,517,7,544,3,518,5
4000,26.89,1015.12,42.79,63963.32,549,3,509,0,478,3,525,4,536,9,525,7
5001,26.9,1015.13,42.74,64503.2,544,2,495,1,478,1,522,4,546,5,532,8
6001,26.91,1015.12,42.72,65662.02,543,3,503,4,482,8,535,4,551,6,526,9
7001,26.91,1015.16,42.69,65971.2,541,6,493,2,488,0,533,0,555,0,533,9
8001,26.92,1015.15,42.65,66335.61,533,0,511,2,501,6,554,0,575,8,527,10
9001,26.93,1015.17,42.62,67183.85,532,0,487,1,511,2,565,3,597,4,531,8
