timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.29,33.21,35178.86,1503,1568,3171,3008,1386,1434,565,555,1937,1824,2258,2671
1000,32.29,33.21,34714.46,1470,1545,3228,3034,1371,1416,553,530,1950,1826,2285,2692
2000,32.29,33.21,34067.97,1490,1533,3228,3059,1357,1422,557,530,1973,1866,2285,2699
3000,32.29,33.22,33339.11,1471,1529,3245,3038,1336,1381,564,520,1981,1868,2312,2741
4000,32.29,33.21,32489.55,1451,1536,3279,3148,1322,1374,556,519,2007,1870,2327,2745
5000,32.29,33.23,31492.51,1462,1533,3282,3188,1349,1360,578,506,2036,1919,2381,2745
6001,32.29,33.22,30312.69,1473,1499,3291,3078,1357,1374,577,505,2067,1953,2352,2775
7001,32.29,33.22,29525.64,1498,1501,3247,3234,1357,1358,576,499,2133,1953,2396,2784
8001,32.29,33.24,28162.03,1533,1552,3301,3193,1350,1372,600,520,2128,1953,2322,2748
9001,32.29,33.24,27197.22,1573,1554,3314,3309,1354,1337,600,513,2180,2027,2379,2808
