timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.12,1011.51,31.06,20325.09,2217,1308,1382,1016,595,228,884,772,1077,1004,782,882
1000,36.12,1011.51,31.06,20563.73,2180,1300,1385,1033,595,223,855,746,1044,984,773,855
2000,36.12,1011.51,31.06,20911.57,2190,1292,1386,1029,591,222,845,738,1001,952,767,838
3000,36.12,1011.51,31.05,21292.93,2214,1321,1390,1041,591,220,833,718,966,950,754,832
4000,36.12,1011.51,31.04,21379.57,2150,1313,1397,1023,591,226,821,705,971,950,745,835
5000,36.12,1011.51,31.06,21488.87,2148,1310,1400,1030,574,223,807,691,935,941,738,822
6001,36.12,1011.51,31.05,21554.99,2148,1302,1404,1031,581,223,801,679,923,908,730,814
7001,36.12,1011.53,31.05,21488.87,2143,1308,1418,1050,570,221,799,681,914,910,728,797
8001,36.13,1011.56,31.05,21379.57,2133,1325,1413,1045,580,221,802,699,897,910,716,788
9001,36.13,1011.55,31.07,21249.87,2109,1320,1427,1056,570,219,800,675,900,920,719,778
