timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.26,1024.78,32.35,29734.3,17087,18206,18548,22075,7369,9907,718,2050,26433,25910,45366,31103
1000,33.26,1024.77,32.35,29567.14,16343,17404,18451,21518,7277,9839,734,1981,27177,26502,44531,30267
2000,33.26,1024.77,32.35,29463.61,16977,17962,18686,22145,7317,10064,758,2023,27370,26746,41786,29535
3000,33.26,1024.78,32.34,29177.56,18851,19600,18562,21936,7120,9738,796,2094,27301,26955,36804,26955
4000,33.26,1024.78,32.35,29116.99,20919,21483,19003,22354,6773,9513,822,2092,26998,25945,28659,22947
5000,33.27,1024.78,32.35,28798.12,22945,23888,19389,22424,6889,9569,774,1993,25826,25317,22628,17195
6001,33.27,1024.77,32.34,28680.34,24572,25073,19857,23261,7607,10346,656,1845,24599,23853,15295,14578
7001,33.27,1024.77,32.34,28524.79,25867,26920,20450,23748,8545,11044,525,1626,22683,21936,10676,12755
8001,33.27,1024.77,32.37,28505.46,26681,27862,20974,24550,9362,11719,400,1379,20643,20263,9101,11865
9001,33.27,1024.77,32.37,28428.42,27315,28071,21691,25073,10022,12090,400,1241,18989,18450,8782,11584
