timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.86,33.62,122007.03,460,78,418,53,400,0,407,2,431,39,400,46
1000,31.86,33.62,122540.59,467,75,413,53,400,0,407,5,428,38,400,53
2000,31.86,33.62,122988.8,458,76,415,55,402,3,410,5,431,38,400,49
3000,31.87,33.62,122898.89,455,80,410,56,401,2,410,7,429,48,400,51
4000,31.86,33.62,123621.82,451,79,413,51,400,1,415,11,424,47,400,48
5000,31.86,33.62,124537.54,459,82,414,61,410,2,410,6,422,40,400,53
6001,31.87,33.62,123895.12,454,85,417,55,404,1,419,14,430,51,400,54
7001,31.87,33.62,123530.99,448,79,413,56,401,1,409,14,431,39,400,53
8001,31.87,33.62,123259.3,447,75,405,57,401,2,406,15,429,33,400,50
9001,31.87,33.63,123803.89,454,79,408,56,410,8,414,15,418,42,400,50
