timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.56,32.57,18865.51,8261,7010,5093,6634,1861,3239,760,1471,1597,2397,2531,4768
1000,32.56,32.57,19070.94,8510,7030,5105,6689,1883,3274,732,1409,1567,2355,2511,4753
2000,32.56,32.57,19316.33,8638,7205,5122,6699,1843,3168,708,1336,1558,2323,2457,4728
3000,32.56,32.56,19641.27,8863,7351,5053,6624,1826,3163,694,1329,1542,2383,2423,4713
4000,32.56,32.55,20149.71,8840,7329,5116,6679,1820,3148,673,1302,1498,2330,2406,4678
5000,32.56,32.55,20604.05,8858,7622,5116,6644,1792,3098,658,1302,1498,2293,2384,4673
6001,32.56,32.53,21271.38,8921,7464,5064,6684,1797,3038,634,1246,1485,2330,2371,4613
7001,32.56,32.53,21914.6,8678,7408,5093,6734,1776,3057,618,1252,1475,2293,2315,4668
8001,32.56,32.53,22549.45,8719,7644,5180,6694,1757,3043,609,1229,1471,2254,2258,4578
9001,32.56,32.52,23170.98,8481,7261,5122,6624,1743,2990,582,1187,1460,2274,2219,4532
