timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.14,1011.52,31.1,17735.2,1180,864,851,675,400,47,1150,666,1595,1017,1049,869
1000,36.14,1011.52,31.1,17469.85,1133,839,853,670,400,53,1200,693,1659,1031,1052,874
2000,36.14,1011.52,31.11,17368.79,1080,822,857,661,400,59,1240,728,1691,1080,1056,879
3000,36.14,1011.51,31.12,17128.15,1052,815,865,654,400,59,1236,722,1714,1077,1065,899
4000,36.14,1011.52,31.14,17072.49,1034,796,878,686,400,63,1272,769,1716,1109,1066,891
5000,36.14,1011.51,31.14,16975.96,1032,767,879,691,400,68,1291,769,1730,1128,1059,904
6001,36.13,1011.51,31.15,16853.45,1019,768,898,687,400,74,1281,775,1782,1130,1039,896
7001,36.13,1011.51,31.14,16759.37,1014,769,918,668,400,77,1286,802,1790,1150,1039,907
8001,36.13,1011.51,31.15,16732.69,1022,742,939,705,400,85,1298,806,1821,1170,1033,904
9001,36.13,1011.5,31.16,16653.13,1048,745,945,695,400,80,1305,803,1824,1173,1002,893
