timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.67,34.39,21121.73,520,0,507,0,539,1,557,3,566,0,488,0
1000,31.47,35.81,9853.64,518,0,503,0,540,6,562,7,555,0,478,0
2000,31.38,35.77,10568.57,518,0,509,0,536,0,566,9,556,0,471,0
3000,31.33,35.67,12043.84,518,0,508,0,537,0,558,0,557,0,468,0
4000,31.31,35.54,13655.88,518,0,508,0,529,4,560,5,554,0,464,0
5000,31.31,35.4,15273.48,513,0,509,0,525,6,561,5,555,6,458,0
6001,31.32,35.3,16813.0,516,0,500,0,532,6,559,5,557,5,464,0
7001,31.33,35.17,18386.87,511,0,501,0,532,5,559,7,552,9,454,0
8001,31.34,35.07,19996.34,504,0,488,0,521,5,554,6,545,6,453,0
9001,31.36,34.98,21577.12,505,0,468,3,521,3,553,7,546,7,471,4
