timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.54,32.64,18008.75,7670,6749,5134,6604,3007,4397,789,1499,1658,2484,2455,4522
1000,32.54,32.64,18195.85,7676,6684,5012,6574,2985,4437,783,1522,1650,2475,2541,4638
2000,32.54,32.63,18451.44,7746,6729,4989,6589,2921,4327,760,1501,1615,2441,2516,4552
3000,32.54,32.63,18731.0,7728,6789,4913,6543,2891,4292,752,1457,1585,2475,2548,4648
4000,32.54,32.62,18899.44,7676,6809,4830,6458,2840,4267,736,1422,1571,2387,2631,4663
5000,32.55,32.62,18899.44,7694,6809,4815,6538,2788,4221,745,1406,1580,2369,2619,4643
6001,32.55,32.63,18967.67,7665,6849,4813,6383,2730,4201,735,1386,1541,2362,2626,4643
7001,32.55,32.63,18581.95,7613,6769,4724,6388,2727,4156,735,1395,1552,2369,2673,4723
8001,32.55,32.63,18227.41,7531,6824,4707,6328,2707,4176,726,1349,1543,2380,2739,4713
9001,32.55,32.64,17795.27,7329,6779,4636,6303,2595,4081,729,1356,1546,2341,2739,4798
