timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.75,34.85,48981.12,423,65,418,30,515,58,617,145,673,159,468,35
1000,31.76,34.78,47273.36,435,72,428,42,526,62,634,163,697,176,475,41
2000,31.78,34.72,46234.92,433,71,414,41,520,67,638,165,714,191,480,48
3000,31.79,34.66,44902.66,434,71,421,43,523,77,655,182,724,202,481,58
4000,31.81,34.61,43152.63,428,69,422,45,527,78,676,194,738,209,487,62
5001,31.82,34.56,41906.2,434,82,430,49,522,88,679,201,760,224,495,68
6001,31.84,34.51,40032.21,435,78,424,54,521,97,693,218,776,246,496,75
7001,31.85,34.46,38144.95,433,80,427,52,524,99,702,226,789,249,506,85
8001,31.87,34.41,36777.88,439,83,421,55,526,103,710,240,802,285,509,89
9001,31.88,34.39,35445.59,443,89,425,54,540,112,724,250,829,298,521,100
