timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.8,33.27,124261.4,400,95,400,90,400,34,400,32,400,24,400,74
1000,31.8,33.26,124077.99,400,93,400,89,400,40,400,32,400,30,400,70
2000,31.81,33.26,124445.36,400,96,400,87,400,40,400,37,400,31,400,67
3000,31.81,33.26,124629.86,400,89,400,91,400,36,400,33,400,36,400,74
4000,31.81,33.26,124814.9,400,94,400,89,400,44,400,34,400,39,400,73
5000,31.81,33.26,124537.54,400,89,400,85,400,35,400,38,400,34,400,71
6001,31.81,33.25,124907.63,400,91,400,90,400,37,400,36,400,35,400,71
7001,31.82,33.25,124445.36,400,92,400,92,400,43,400,38,400,33,400,72
8001,31.82,33.23,124353.31,400,94,400,86,400,42,400,34,400,36,400,69
9001,31.82,33.23,124537.54,400,94,400,86,400,37,400,40,400,34,400,78
