timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.13,1011.55,31.07,21185.61,2036,1303,1391,1063,571,224,840,720,867,890,717,778
1000,36.13,1011.55,31.07,21336.16,2044,1294,1384,1046,568,225,836,716,873,880,721,775
2000,36.13,1011.55,31.07,21510.86,2055,1302,1368,1043,565,223,825,711,863,885,723,779
3000,36.13,1011.55,31.07,21554.99,2066,1310,1378,1041,559,223,831,705,858,879,726,788
4000,36.13,1011.55,31.07,21800.94,2079,1318,1363,1042,556,223,816,698,881,902,735,786
5000,36.13,1011.55,31.04,21778.35,2116,1309,1354,1034,547,215,813,709,855,876,725,797
6001,36.13,1011.55,31.05,22029.46,2138,1332,1348,1035,552,219,807,692,862,873,731,788
7001,36.13,1011.54,31.06,21914.6,2202,1356,1355,1021,545,217,802,692,853,871,728,794
8001,36.13,1011.55,31.06,21914.6,2231,1330,1334,1022,538,214,787,676,857,854,730,802
9001,36.13,1011.55,31.05,21937.48,2261,1332,1346,1041,531,213,776,653,855,865,740,803
