timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.62,31.55,135475.92,400,75,400,100,400,27,400,0,400,36,400,117
1000,32.63,31.55,135585.18,400,82,400,105,400,21,400,3,400,34,400,116
2000,32.63,31.54,135366.84,400,81,400,104,400,23,400,4,400,33,400,116
3000,32.63,31.54,135914.0,400,85,400,103,400,25,400,9,400,32,400,117
4000,32.63,31.55,136576.45,400,81,400,104,400,21,400,2,400,33,400,118
5000,32.63,31.55,136354.92,400,79,400,104,400,22,400,1,400,34,400,116
6001,32.63,31.55,136134.1,400,81,400,103,400,28,400,5,400,39,400,118
7001,32.63,31.56,134932.28,400,81,400,108,400,24,400,6,400,39,400,123
8001,32.63,31.55,135475.92,400,81,400,107,400,21,400,8,400,38,400,120
9001,32.63,31.57,135257.94,400,80,400,108,400,24,400,5,400,30,400,116
