timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.81,33.75,101586.6,500,47,448,29,442,16,466,21,497,45,437,35
1000,31.81,33.74,101771.08,509,51,444,28,441,11,458,22,493,44,435,40
2000,31.81,33.74,103081.43,506,49,453,26,438,17,456,19,494,42,433,36
3000,31.81,33.74,103462.04,509,55,444,31,437,17,460,17,495,44,432,41
4000,31.81,33.74,103525.75,506,53,442,22,438,15,448,20,487,46,426,38
5000,31.81,33.73,103781.36,502,52,448,27,439,14,441,5,488,39,424,34
6001,31.82,33.72,104296.41,513,58,446,34,435,14,451,9,489,45,427,43
7001,31.82,33.72,105078.62,502,52,447,34,437,11,438,14,480,52,428,33
8001,31.82,33.72,105872.67,510,59,448,35,432,16,450,11,477,43,434,41
9001,31.82,33.7,106274.2,499,54,445,33,433,14,453,15,478,45,430,40
