timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.18,32.61,128634.78,400,86,400,85,400,18,400,16,400,69,400,122
1000,32.18,32.61,128242.3,400,92,400,83,400,16,400,22,400,72,400,118
2000,32.18,32.61,128438.24,400,86,400,88,400,12,400,19,400,71,400,116
3000,32.19,32.6,129029.66,400,91,400,88,400,14,400,17,400,69,400,124
4000,32.19,32.58,129526.69,400,86,400,86,400,8,400,18,400,73,400,122
5000,32.19,32.58,129426.98,400,90,400,90,400,9,400,15,400,70,400,121
6001,32.19,32.58,129927.08,400,90,400,90,400,15,400,17,400,68,400,124
7001,32.19,32.56,129726.58,400,85,400,90,400,15,400,11,400,73,400,119
8001,32.19,32.56,130128.21,400,87,400,87,400,10,400,14,400,74,400,126
9001,32.2,32.55,129826.75,400,91,400,87,400,4,400,12,400,65,400,122
