timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.64,1014.09,32.69,37233.53,400,535,7670,6930,12814,15186,17997,19356,12800,18590,400,1997
1000,32.64,1014.1,32.65,39211.43,400,732,10242,8691,13351,15310,16742,17544,17252,22912,611,2304
2000,32.64,1014.1,32.62,42498.81,1098,1209,12897,10346,13434,15434,14482,15951,22807,27443,999,2688
3000,32.64,1014.09,32.58,44998.71,2815,2168,15681,10976,12883,15220,11383,14522,25220,30058,1661,3108
4000,32.64,1014.09,32.53,45682.72,4756,2981,17197,11719,12524,14916,10230,13970,25109,29674,2531,4151
5000,32.64,1014.1,32.51,44056.34,7485,4151,17900,11831,12152,15085,10601,14150,23814,28315,3809,5044
6001,32.64,1014.1,32.5,41657.26,9842,5114,16122,11122,12056,14837,10821,14522,21966,26398,4894,5897
7001,32.64,1014.1,32.51,38885.27,11626,5897,11800,9715,12042,14972,10033,13756,19458,24236,6761,6563
8001,32.64,1014.09,32.54,36427.62,14096,6614,11221,9749,11863,14792,8464,12214,15185,19984,8892,7554
9001,32.64,1014.09,32.57,33740.13,15750,6905,13875,10830,11869,14679,5667,10188,11580,16289,10931,9254
