timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.09,33.73,32414.46,689,301,456,122,590,224,951,611,1615,1064,792,489
1000,32.09,33.73,31826.01,704,311,454,124,597,233,950,657,1652,1065,809,507
2000,32.09,33.74,31492.51,716,342,457,131,606,227,978,652,1645,1084,818,519
3000,32.1,33.72,30621.55,729,352,457,137,603,232,976,671,1665,1107,828,543
4000,32.1,33.73,30095.87,745,374,463,136,619,234,1010,685,1679,1125,832,555
5000,32.1,33.73,29608.75,763,390,459,129,613,240,1006,702,1671,1151,842,571
6001,32.1,33.73,29279.08,750,392,486,145,615,239,1033,749,1696,1161,857,598
7001,32.11,33.73,29036.61,781,416,495,145,611,246,1034,747,1680,1142,853,596
8001,32.11,33.73,28641.29,794,430,501,151,616,244,1017,755,1706,1167,848,631
9001,32.11,33.73,28370.91,804,457,513,161,619,253,1033,751,1706,1191,858,637
