timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.57,32.5,23481.65,4832,6298,7045,7971,1565,2810,400,809,1536,2334,1819,3790
1000,32.57,32.51,21869.0,4742,6077,7155,8027,1587,2812,400,792,1564,2348,1822,3755
2000,32.57,32.53,20664.83,4634,6047,7103,8004,1564,2831,400,793,1550,2374,1844,3805
3000,32.57,32.52,19882.83,4496,5927,7167,8241,1590,2812,400,827,1557,2376,1836,3825
4000,32.57,32.52,19192.85,4418,5922,7091,8061,1586,2812,434,825,1605,2367,1844,3785
5000,32.57,32.54,18516.47,4285,5806,6987,7982,1597,2819,484,881,1638,2397,1861,3835
6001,32.57,32.53,17855.75,4170,5636,6970,7926,1614,2819,543,947,1659,2417,1865,3916
7001,32.57,32.54,17198.23,4106,5701,6906,7914,1601,2842,624,1004,1714,2457,1896,3850
8001,32.57,32.55,16561.28,4018,5626,6894,8117,1601,2835,714,1123,1743,2445,1885,3911
9001,32.57,32.55,15933.5,3915,5550,6779,7948,1597,2858,813,1212,1802,2505,1903,3906
