timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.45,32.09,130229.01,400,109,400,79,400,22,400,12,400,50,400,124
1000,32.45,32.09,130735.34,400,102,400,81,400,21,400,13,400,57,400,126
2000,32.45,32.07,130329.96,400,104,400,81,400,22,400,13,400,59,400,123
3000,32.45,32.07,130633.76,400,103,400,83,400,17,400,19,400,56,400,132
4000,32.45,32.08,130532.33,400,101,400,86,400,19,400,18,400,58,400,131
5000,32.46,32.06,130431.07,400,103,400,81,400,18,400,20,400,57,400,125
6001,32.46,32.09,130431.07,400,103,400,83,400,21,400,12,400,56,400,129
7001,32.46,32.09,130735.34,400,103,400,85,400,20,400,19,400,56,400,129
8001,32.46,32.07,130027.57,400,107,400,85,400,22,400,22,400,55,400,130
9001,32.46,32.07,130735.34,400,102,400,84,400,25,400,24,400,58,400,130
