timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.63,1024.87,31.7,22286.42,57330,37761,43516,27792,34626,22180,8354,6664,5342,6849,47693,20890
1000,33.63,1024.87,31.7,22029.46,57330,38005,44053,28489,30329,20855,10004,7486,7983,8421,46202,20158
2000,33.63,1024.86,31.71,21688.45,57330,38877,45575,29570,31254,20855,10665,8117,9298,8894,44740,18799
3000,33.63,1024.86,31.72,21423.16,57330,38458,47902,30337,30836,20855,10427,7847,10242,9783,41816,18206
4000,33.63,1024.86,31.73,21121.73,57330,38842,49812,30650,28417,19356,9697,7408,11111,10312,40443,17823
5000,33.63,1024.86,31.74,20808.05,57330,39365,51572,31591,23069,15557,9286,7149,11562,10695,39369,17648
6001,33.63,1024.86,31.75,20503.55,57330,38493,53481,32567,18134,14083,8910,7104,11765,10672,37997,17126
7001,33.63,1024.86,31.77,20169.05,57330,38702,54913,32916,17790,14105,9188,7385,11348,10413,32477,15614
8001,33.63,1024.86,31.78,19977.33,57330,38493,55271,33299,20974,15107,10636,8241,9651,9231,24351,13880
9001,33.64,1024.86,31.8,19845.28,57330,37413,55271,32881,24585,16278,14909,10379,6454,6960,13751,10717
