timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.02,33.49,142118.0,400,85,400,47,400,24,400,29,400,17,400,40
1000,32.02,33.48,142600.16,400,79,400,40,400,28,400,33,400,21,400,49
2000,32.03,33.49,141758.51,400,76,400,43,400,22,400,30,400,17,400,40
3000,32.03,33.48,142842.47,400,81,400,41,400,25,400,32,400,17,400,44
4000,32.03,33.49,142238.23,400,84,400,43,400,25,400,35,400,16,400,40
5000,32.03,33.49,141282.01,400,84,400,46,400,17,400,33,400,23,400,38
6001,32.03,33.48,142118.0,400,86,400,49,400,21,400,31,400,20,400,36
7001,32.03,33.49,142479.31,400,77,400,48,400,26,400,30,400,19,400,43
8001,32.03,33.49,142238.23,400,78,400,44,400,20,400,26,400,21,400,37
9001,32.03,33.48,142600.16,400,80,400,48,400,21,400,33,400,17,400,40
