timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.93,33.66,135804.22,400,92,400,57,413,12,433,29,428,50,412,64
1000,31.93,33.68,136687.49,400,91,400,59,407,13,437,21,431,45,408,65
2000,31.93,33.66,136354.92,400,90,400,56,412,16,431,25,428,48,414,66
3000,31.93,33.66,136134.1,400,89,407,60,410,17,431,31,422,42,400,60
4000,31.93,33.66,136354.92,403,84,407,60,411,15,442,30,427,52,403,61
5000,31.93,33.66,136798.71,400,84,403,59,410,20,427,29,419,49,400,62
6001,31.93,33.65,136354.92,400,87,405,61,410,18,421,27,414,41,400,66
7001,31.93,33.65,136134.1,400,85,404,62,400,23,426,29,423,37,400,64
8001,31.93,33.64,136244.42,401,86,411,62,407,17,416,30,411,42,400,59
9001,31.93,33.64,136023.96,400,88,404,59,400,13,413,32,407,38,400,60
