timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.5,1014.09,34.71,22549.45,57330,46266,57330,45221,57330,33578,42353,12800,57330,33787,57330,58536
1000,32.5,1014.1,34.74,22429.13,57330,47312,57330,45081,57330,33613,39489,12169,57330,33543,57330,59268
2000,32.5,1014.09,34.75,22286.42,57330,47730,57330,44733,57330,33822,29703,10560,57330,32254,57330,59930
3000,32.5,1014.09,34.77,22239.26,57330,48567,57330,45221,57330,33125,18975,7183,57330,27931,57330,60000
4000,32.5,1014.09,34.78,22357.55,57330,49334,57330,46301,57330,32811,9095,5219,57330,23609,57330,60000
5000,32.51,1014.09,34.78,22794.02,57330,49822,57330,47661,57330,31452,4278,3519,56614,23016,57330,60000
6001,32.51,1014.1,34.76,23743.91,57330,50658,57330,48323,57330,29186,2064,2678,57330,24446,57330,60000
7001,32.51,1014.13,34.73,26901.6,57330,53377,57330,48741,57330,24794,1572,2434,57330,25178,57330,60000
8001,32.51,1014.12,34.6,31468.95,57330,56549,57330,48881,56107,17927,1747,2521,57330,26677,57330,60000
9001,32.51,1014.12,34.43,35505.41,57330,58327,57330,48950,38534,14240,1823,2457,57330,27583,57330,60000
