timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.9,33.57,133327.23,401,92,400,53,400,4,400,12,400,51,400,56
1000,31.91,33.57,133645.17,400,81,400,61,400,0,400,10,400,46,400,58
2000,31.91,33.57,133433.04,400,83,400,48,400,0,400,8,400,51,401,54
3000,31.91,33.57,133539.02,409,86,400,53,400,4,400,14,400,50,400,52
4000,31.91,33.58,134500.5,400,87,400,46,400,7,400,13,400,51,400,61
5000,31.91,33.57,133221.58,403,83,400,47,400,3,400,11,400,50,400,57
6001,31.91,33.58,133645.17,406,83,400,49,400,7,400,8,400,47,400,57
7001,31.91,33.58,133221.58,409,82,400,50,400,5,400,10,400,51,400,58
8001,31.91,33.57,133964.64,403,82,400,48,400,5,400,12,400,40,400,55
9001,31.91,33.57,133539.02,403,79,400,49,400,10,400,8,400,45,400,64
