timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.68,1024.81,30.89,41947.98,3907,8331,4908,11809,1961,5475,400,342,2489,6488,4656,7903
1000,33.68,1024.81,30.91,40455.62,3633,7858,4786,11494,2251,5806,400,388,2700,6558,4656,7993
2000,33.68,1024.82,30.92,39102.1,3414,7509,4670,11483,2504,6007,400,424,3076,6819,4680,7993
3000,33.68,1024.81,30.96,38007.12,3220,7045,4604,11111,2469,6017,400,517,3510,7329,4202,6970
4000,33.68,1024.81,30.98,36777.88,2727,6804,4538,11179,2609,6172,400,764,4413,8939,897,3911
5000,33.68,1024.82,31.02,35595.53,1883,5922,4604,11179,3169,6493,707,1262,4560,8916,400,2614
6001,33.68,1024.82,31.04,34743.13,1497,5245,4823,11798,3159,6508,1468,2147,4163,8207,400,2200
7001,33.68,1024.82,31.06,34262.16,1260,4823,4410,10875,2847,6298,2158,2798,4560,9107,400,2595
8001,33.68,1024.82,31.09,34515.12,953,4432,4010,10177,2818,6273,2325,2907,5082,9749,598,3514
9001,33.68,1024.82,31.11,34374.13,1146,4853,3861,10030,2730,6238,1825,2655,5852,10368,1270,4688
