timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.71,1014.1,32.42,41657.26,57330,34031,57330,32742,49573,21866,1492,2597,2739,3193,48469,18520
1000,32.71,1014.09,32.47,42073.82,57330,33578,57330,32533,50199,22215,3046,3645,1300,2623,20147,11573
2000,32.71,1014.09,32.48,41574.93,57330,35112,57330,32637,50647,21866,6315,5370,671,2101,12193,9817
3000,32.71,1014.09,32.49,40769.22,57330,37796,57330,33334,48678,21343,7514,5465,400,1577,22421,13047
4000,32.71,1014.09,32.52,40070.33,57330,39957,57330,33787,44740,19566,2749,3031,400,1285,28486,14837
5000,32.71,1014.1,32.56,41329.89,57330,41212,57330,34310,38146,16064,1244,2290,400,1194,28266,14342
6001,32.71,1014.11,32.55,43554.67,57330,42188,57330,34938,31821,15422,617,1815,400,1012,21084,12068
7001,32.71,1014.13,32.53,46800.64,57330,42467,57330,36297,28688,14713,400,1314,400,1062,11452,9231
8001,32.71,1014.14,32.48,51219.39,57330,41386,57330,34973,25633,13869,400,1258,628,1596,13875,10492
9001,32.71,1014.14,32.4,54862.99,57330,37657,57330,29082,23565,13261,967,2145,1508,2339,21470,12496
