timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.72,33.34,124814.9,400,80,400,76,400,51,400,46,400,0,400,27
1000,31.72,33.35,124353.31,400,81,400,83,400,50,400,45,400,0,400,34
2000,31.72,33.34,123986.49,400,82,400,81,400,52,400,49,400,8,400,36
3000,31.72,33.34,124445.36,400,82,400,80,400,52,400,51,400,4,400,33
4000,31.72,33.34,125466.92,400,80,400,74,400,54,400,43,400,10,400,32
5000,31.73,33.35,124445.36,400,86,400,82,400,55,400,41,400,5,400,35
6001,31.73,33.34,124814.9,400,82,400,78,400,51,400,48,400,13,400,40
7001,31.73,33.34,124537.54,400,83,400,85,400,53,400,39,400,12,400,44
8001,31.73,33.34,124261.4,400,81,400,82,400,53,400,40,400,15,400,42
9001,31.74,33.35,125000.5,400,80,400,79,400,50,400,36,400,11,400,42
