timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.14,1011.52,31.01,20849.33,1665,1079,967,728,400,45,615,367,1059,688,908,785
1000,36.14,1011.52,31.01,20423.85,1612,1049,928,715,400,43,644,376,1118,704,929,800
2000,36.14,1011.53,31.04,19901.66,1545,1037,927,718,400,42,680,405,1180,758,948,813
3000,36.14,1011.53,31.04,19586.36,1497,1016,910,701,400,43,728,433,1241,810,972,835
4000,36.14,1011.53,31.05,19140.41,1462,980,877,703,400,41,768,469,1297,825,976,835
5000,36.14,1011.53,31.05,18814.85,1388,972,884,677,400,41,818,492,1333,852,1007,859
6001,36.14,1011.53,31.06,18500.17,1350,942,866,675,400,44,856,533,1436,879,1008,856
7001,36.14,1011.53,31.07,18338.74,1313,922,864,684,400,46,938,561,1467,914,1021,862
8001,36.14,1011.52,31.08,18070.68,1261,924,856,661,400,40,1020,594,1510,957,1027,882
9001,36.14,1011.52,31.1,17886.14,1208,888,851,678,400,44,1081,615,1542,983,1029,861
