timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.72,31.29,136798.71,400,103,400,76,400,1,400,20,400,34,400,123
1000,32.72,31.29,137021.69,400,101,400,80,400,2,400,22,400,37,400,122
2000,32.72,31.3,136687.49,400,107,400,78,400,0,400,20,400,33,400,116
3000,32.72,31.29,136354.92,400,106,400,75,400,0,400,28,400,33,400,124
4000,32.72,31.3,137021.69,400,100,400,76,400,0,400,33,400,39,400,121
5000,32.72,31.31,136798.71,400,99,400,82,400,0,400,27,400,29,400,118
6001,32.73,31.3,135694.61,400,105,400,83,400,1,400,24,400,33,400,121
7001,32.73,31.31,137357.53,400,105,400,78,400,1,400,28,400,34,400,118
8001,32.73,31.31,136354.92,400,99,400,74,400,3,400,28,400,34,400,119
9001,32.73,31.31,135475.92,400,103,400,79,400,2,400,37,400,30,400,123
