timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.29,33.24,26100.58,1578,1556,3260,3244,1381,1369,616,516,2281,2027,2342,2791
1000,32.29,33.25,25254.6,1621,1582,3166,3138,1388,1362,647,528,2325,2039,2354,2782
2000,32.3,33.25,24404.98,1632,1646,3188,3264,1406,1390,666,540,2440,2108,2386,2814
3000,32.3,33.24,23507.91,1682,1619,3137,3239,1419,1392,688,554,2506,2145,2415,2863
4000,32.3,33.25,22695.56,1738,1676,3139,3294,1437,1402,708,579,2492,2138,2371,2835
5000,32.3,33.26,21891.78,1778,1755,3068,3198,1461,1427,731,583,2597,2166,2403,2842
6001,32.3,33.26,21185.61,1829,1792,3068,3168,1486,1459,751,636,2641,2191,2376,2835
7001,32.3,33.27,20705.55,1873,1889,2955,3113,1519,1485,771,698,2666,2205,2384,2814
8001,32.3,33.25,20207.83,1934,1905,2965,3133,1595,1524,790,685,2727,2247,2342,2838
9001,32.3,33.26,19789.22,1968,1972,2936,3061,1621,1589,810,719,2690,2244,2310,2842
