timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.17,1012.76,38.6,21206.98,4248,6719,3051,5099,5470,9490,14440,15366,24034,34206,7752,14893
1000,33.17,1012.76,38.73,20583.87,7584,9434,2860,4899,6182,10121,14427,15501,24985,35739,8748,15918
2000,33.17,1012.76,38.82,20285.85,8018,9760,2384,4502,6333,10177,16122,16210,26364,36925,10450,19705
3000,33.17,1012.77,38.9,20130.41,4450,6694,1611,3740,5452,9513,17197,16742,27549,38179,15832,26398
4000,33.17,1012.76,38.95,20227.28,3110,5756,941,2914,4236,7622,14385,15051,28266,38633,23207,33613
5000,33.17,1012.76,38.98,20766.93,4528,6874,641,2581,3208,6558,10103,13013,28541,39330,29703,39399
6001,33.18,1012.78,38.98,21755.81,9541,11235,400,2198,2506,6002,9802,13160,28957,39295,38713,43059
7001,33.17,1012.75,38.95,23196.55,13724,13790,400,1542,2143,5756,10682,13948,28748,39399,45635,47103
8001,33.17,1012.75,38.87,25044.14,9947,11269,400,1142,2014,5581,11348,14353,28748,39713,50826,49996
9001,33.17,1012.75,38.76,28162.03,4567,6839,400,949,1772,5169,11331,14195,28987,40236,54108,51216
