timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.37,33.03,25623.72,4069,3640,2668,3168,922,1295,548,569,1926,2099,3159,3941
1000,32.37,33.04,25376.45,4185,3710,2651,3218,911,1269,542,556,1922,2039,3169,3996
2000,32.37,33.03,25239.45,4224,3815,2644,3158,902,1252,527,554,1917,2085,3171,3895
3000,32.37,33.02,24984.66,4271,3830,2609,3254,886,1240,520,546,1909,2080,3174,4021
4000,32.37,33.03,24734.96,4374,3901,2602,3138,858,1221,521,543,1909,2064,3233,4106
5000,32.37,33.02,24547.36,4388,3906,2570,3173,859,1224,527,531,1885,2087,3225,4056
6001,32.38,33.03,24069.91,4432,4036,2509,3066,843,1204,508,515,1928,2090,3260,4011
7001,32.38,33.04,23325.28,4410,3971,2548,3113,832,1179,528,519,1920,2071,3304,4061
8001,32.38,33.04,22549.45,4386,4086,2523,3143,831,1186,521,532,1942,2092,3343,4091
9001,32.38,33.05,21666.09,4369,4016,2474,3093,822,1168,508,511,1960,2053,3382,4066
