timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.52,32.78,13964.37,7676,6448,4263,5711,2293,3138,1810,2563,2445,3015,2798,4753
1000,32.52,32.78,14057.77,7717,6493,4244,5676,2420,3229,1820,2604,2379,2965,2786,4798
2000,32.52,32.78,14287.12,7699,6558,4207,5676,2563,3434,1819,2542,2357,2900,2754,4848
3000,32.53,32.77,14444.23,7780,6594,4241,5631,2717,3600,1792,2540,2374,2971,2700,4828
4000,32.53,32.77,14696.74,7682,6563,4192,5671,2840,3790,1793,2570,2398,2946,2690,4773
5000,32.53,32.75,15022.39,7676,6584,4190,5656,2995,3885,1780,2577,2366,2941,2639,4733
6001,32.53,32.75,15362.8,7514,6579,4182,5606,3088,3956,1765,2537,2315,2905,2634,4673
7001,32.53,32.74,15837.44,7433,6513,4219,5726,3245,4041,1730,2547,2310,2907,2592,4603
8001,32.53,32.75,16316.98,7404,6493,4273,5706,3326,4141,1686,2528,2322,2905,2595,4593
9001,32.53,32.73,16866.97,7323,6523,4325,5751,3444,4267,1659,2528,2303,2870,2519,4658
