timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.5,1014.16,35.63,25088.95,18024,10154,1288,3559,51095,40097,57330,55817,57330,50658,21456,13554
1000,32.5,1014.15,35.57,26411.88,21195,11257,626,2754,42353,35914,57330,58780,57330,50449,24117,14240
2000,32.5,1014.15,35.5,28544.14,11777,7790,565,2715,33760,31417,57330,60000,57330,52610,23152,13700
3000,32.5,1014.15,35.38,32215.91,5817,5219,400,2230,27728,27931,57330,60000,57330,55190,18879,12496
4000,32.5,1014.15,35.21,36777.88,3988,4267,400,1912,22614,22877,57330,60000,57330,58397,16990,11989
5000,32.5,1014.14,35.02,43285.81,2899,3449,400,1616,16770,16812,57330,58397,57330,58292,18520,12462
6001,32.5,1014.14,34.8,50572.32,2585,3173,400,1489,14482,15490,57330,53377,57330,54214,21760,13486
7001,32.5,1014.13,34.6,56982.75,1841,2808,400,1271,12786,15028,57330,49159,52914,46580,21829,13621
8001,32.5,1014.13,34.38,62119.93,1144,2332,400,1224,12097,14736,57330,45569,40443,40898,21994,13666
9001,32.5,1014.14,34.2,67453.4,658,1896,400,1896,13820,15479,48290,40515,29912,35879,22394,13880
