timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.52,1014.1,34.1,30031.42,3660,3790,16122,11257,52049,40027,57330,45395,41428,41212,4604,6358
1000,32.53,1014.1,34.22,28897.01,2820,3314,15970,11257,53004,40027,57330,45395,44382,42397,5661,6729
2000,32.53,1014.1,34.34,27826.77,2038,2902,14220,10852,53451,40759,57330,44523,47962,44245,8302,8263
3000,32.53,1014.13,34.44,27338.59,1605,2611,11510,9321,53451,40375,57330,45743,51661,46266,10097,9321
4000,32.53,1014.12,34.55,26781.74,1157,2286,7989,6925,52676,40654,57330,46371,56405,48218,11586,10312
5000,32.53,1014.12,34.63,26612.34,1618,2655,3714,5024,50945,39539,57330,46929,57330,50031,14661,11404
6001,32.53,1014.12,34.69,26850.1,1832,2715,1654,3399,50319,39783,57330,47382,57330,53168,16315,11798
7001,32.53,1014.12,34.72,27338.59,1091,2147,851,2794,48797,39121,57330,48602,57330,56305,14895,11269
8001,32.53,1014.13,34.74,28447.64,512,1554,902,2870,47335,37726,57330,49822,57330,58257,9894,8860
9001,32.53,1014.12,34.71,30778.35,400,1308,1442,3299,44203,36506,57330,51390,57330,57037,6570,6955
