timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.77,33.84,83875.12,522,28,480,17,484,11,516,20,523,26,455,23
1000,31.77,33.84,84550.0,525,31,479,15,489,15,524,25,518,32,454,18
2000,31.77,33.83,85495.9,514,41,472,17,487,16,508,25,531,36,457,16
3000,31.77,33.83,86197.23,517,34,474,21,486,18,521,27,516,27,462,20
4000,31.77,33.83,87180.56,528,35,468,23,478,18,512,35,521,36,450,23
5001,31.77,33.82,87726.43,518,32,475,23,481,13,509,29,520,31,456,24
6001,31.78,33.82,88745.17,517,36,472,18,487,14,498,29,513,36,454,27
7001,31.78,33.82,89692.04,521,38,469,21,480,14,506,28,516,36,456,29
8001,31.78,33.82,89883.84,512,38,470,19,483,12,490,25,507,40,459,22
9001,31.78,33.81,90659.34,515,38,464,19,480,10,500,23,517,45,452,24
