timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.21,33.17,154385.26,400,74,410,46,400,2,400,4,400,20,400,40
1000,32.22,33.17,154527.16,400,77,400,46,400,4,400,11,400,27,400,38
2000,32.22,33.16,154954.42,400,75,400,45,400,2,400,6,400,23,400,35
3000,32.22,33.15,154954.42,400,68,400,49,400,1,400,1,400,23,400,32
4000,32.22,33.15,154669.31,400,71,400,50,400,2,400,2,400,24,400,35
5000,32.22,33.15,155097.36,400,71,400,52,400,2,400,0,400,22,400,37
6001,32.22,33.14,155527.79,400,65,400,58,400,0,400,8,400,23,400,35
7001,32.22,33.14,155960.61,400,74,400,50,400,1,400,0,400,23,400,38
8001,32.22,33.15,155671.8,400,76,400,49,400,1,400,7,400,17,400,38
9001,32.22,33.13,155816.07,400,71,401,55,400,0,400,2,400,24,400,34
