timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.82,33.7,106950.25,504,63,441,33,430,12,436,10,483,43,433,41
1000,31.82,33.71,107154.74,494,60,443,35,425,12,431,9,479,41,426,42
2000,31.82,33.7,107703.89,495,57,435,33,421,9,441,8,479,44,430,39
3000,31.83,33.7,108468.24,494,59,445,36,430,11,436,10,484,44,435,49
4000,31.83,33.69,108678.59,497,66,431,35,425,3,432,4,479,45,438,40
5000,31.83,33.7,108398.31,494,59,443,37,427,13,434,4,480,46,438,39
6001,31.83,33.7,109599.59,487,56,442,36,423,2,437,5,471,39,436,44
7001,31.83,33.68,109886.12,494,63,441,34,414,8,435,3,469,43,439,42
8001,31.83,33.68,110174.16,494,58,440,36,414,7,430,1,470,41,432,46
9001,31.83,33.69,110681.87,486,60,437,38,425,8,420,0,470,46,430,45
