timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.57,32.59,12830.55,6952,6744,4388,6654,1814,2985,6350,5576,2825,3103,2251,4492
1000,32.58,32.6,12502.36,7178,6809,4275,6453,1851,3031,6512,5676,2798,3108,2217,4537
2000,32.58,32.6,12183.47,7196,6829,4199,6533,1875,3038,6692,5831,2842,3188,2276,4537
3000,32.58,32.61,11914.12,7277,6834,4077,6438,1909,3088,6674,5851,2842,3193,2285,4542
4000,32.58,32.62,11721.43,7404,6859,3942,6368,1960,3178,6779,5876,2845,3188,2317,4593
5000,32.58,32.6,11507.89,7387,6935,3875,6248,2018,3299,6854,5957,2874,3173,2357,4688
6001,32.58,32.62,11333.78,7369,6889,3785,6202,2054,3314,6906,6012,2901,3239,2359,4693
7001,32.58,32.61,11176.76,7485,6829,3662,6037,2165,3469,6842,6047,2901,3289,2413,4598
8001,32.58,32.62,11012.46,7474,6965,3579,5977,2330,3620,6761,5957,2911,3319,2401,4708
9001,32.58,32.62,10886.71,7520,7015,3490,5891,2482,3760,6634,5957,2931,3409,2411,4648
