timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.22,1012.81,36.81,26764.7,2084,4211,400,569,802,3274,8840,12507,17941,30337,11533,20820
1000,33.22,1012.81,36.76,26730.69,1432,3083,400,579,818,3289,8186,12113,17941,29849,14427,25700
2000,33.22,1012.81,36.73,26116.78,1065,2826,400,760,823,3324,7618,11550,18024,30092,13903,23714
3000,33.22,1012.8,36.71,24984.66,897,2741,400,1107,773,3148,7271,11494,18134,30023,7346,14465
4000,33.22,1012.81,36.7,24208.4,557,2297,716,1753,732,3008,7543,11606,17886,28977,3601,10638
5000,33.22,1012.8,36.7,23757.32,779,2664,1090,2260,819,3234,8626,12653,15888,27548,1090,6102
6001,33.22,1012.8,36.7,23145.46,1516,3223,1361,2563,1212,4011,9952,13813,13861,25596,501,5069
7001,33.22,1012.8,36.7,21937.48,1081,2821,1460,2722,1646,4723,11418,14826,14495,26537,400,4818
8001,33.22,1012.8,36.72,20305.45,400,2069,1079,2549,2052,5495,12318,15186,16494,28175,400,4748
9001,33.22,1012.81,36.74,19157.86,400,1667,862,2387,2874,5997,11522,14589,18190,30371,745,5871
