timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.65,33.52,121565.94,400,83,400,69,400,39,400,54,400,11,400,41
1000,31.65,33.5,122273.23,400,80,400,68,400,32,400,51,400,16,400,45
2000,31.66,33.51,121565.94,400,78,400,65,400,34,400,52,400,9,400,43
3000,31.66,33.49,121741.99,400,84,400,62,400,34,400,55,400,14,400,41
4000,31.66,33.5,122095.63,400,82,400,61,400,37,400,52,400,14,400,42
5000,31.66,33.5,121302.81,400,80,400,64,400,36,400,53,400,15,400,46
6001,31.66,33.49,122095.63,400,79,400,56,400,40,400,57,400,12,400,51
7001,31.66,33.49,121565.94,400,79,400,66,400,38,400,58,400,12,400,47
8001,31.67,33.5,122095.63,400,83,400,64,400,37,400,57,400,21,400,43
9001,31.67,33.5,122451.34,400,77,400,67,400,40,400,68,400,18,400,42
