timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.34,1014.16,34.74,31922.6,1883,2168,11319,7228,57032,35739,57330,56235,57330,51739,1520,3374
1000,32.34,1014.16,34.81,31753.95,2035,2256,15364,9040,57330,36715,57330,54353,57330,49717,1370,3059
2000,32.35,1014.18,34.88,31281.78,2997,2567,20988,10830,57330,38737,57330,46475,55152,45709,1368,2997
3000,32.35,1014.17,34.94,30052.87,3291,2674,27011,13013,57330,40341,57330,47800,54317,45360,764,2554
4000,32.35,1014.18,35.02,28447.64,2347,2376,34805,14702,57330,42293,57330,51042,56644,46545,692,2443
5001,32.35,1014.16,35.15,27022.54,1456,1898,41696,15951,57330,43129,57330,53621,57330,46963,1156,2789
6001,32.36,1014.16,35.26,26445.08,1089,1651,43308,16428,57330,44279,57330,55887,57330,47138,1736,3057
7001,32.36,1014.16,35.36,26713.72,947,1566,38952,15670,57330,45151,57330,57839,56882,46719,1807,3183
8001,32.36,1014.16,35.44,27753.35,718,1329,33402,14916,57330,45918,57330,59303,53511,45046,1653,2974
9001,32.37,1014.15,35.47,29218.09,447,1165,30508,14578,57330,46127,57330,54737,50050,42815,1843,3113
