timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.67,33.5,121653.9,400,79,400,64,400,36,400,64,400,14,400,44
1000,31.67,33.49,121830.21,400,80,400,64,400,42,400,59,400,16,400,43
2000,31.68,33.49,122095.63,400,77,400,62,400,39,400,64,400,10,400,41
3000,31.68,33.48,121918.56,400,75,400,69,400,44,400,63,400,10,400,41
4000,31.68,33.47,121215.35,400,75,400,64,400,44,400,65,400,10,400,40
5000,31.68,33.48,122095.63,400,75,400,59,400,46,400,63,400,6,400,30
6001,31.69,33.47,121741.99,400,77,400,57,400,43,400,65,400,10,400,34
7001,31.69,33.45,121741.99,400,72,400,73,400,45,400,65,400,6,400,32
8001,31.69,33.45,121830.21,400,68,400,65,400,45,400,67,400,8,400,30
9001,31.69,33.44,122095.63,400,68,400,68,400,48,400,64,400,3,400,26
