timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.6,1024.82,32.35,24097.48,6999,11032,6419,12743,3093,6905,4827,6403,8614,12057,3520,6132
1000,33.6,1024.81,32.35,24152.81,4950,9468,5696,12214,3034,6884,6072,6940,9848,12991,3225,5851
2000,33.6,1024.81,32.35,24194.48,4398,8770,4989,11775,2833,6684,7647,7824,10873,13689,3213,5957
3000,33.6,1024.81,32.33,24390.83,3586,7115,4724,11269,2423,6428,8186,8241,11441,13970,3434,6097
4000,33.6,1024.84,32.31,24676.94,2813,6563,4516,10897,1988,6067,7833,8027,11580,14297,3588,6187
5000,33.6,1024.84,32.3,24881.24,2950,6779,4334,10650,1871,5816,7670,7757,11528,14083,3331,5987
6001,33.6,1024.84,32.27,25103.91,3304,7000,4359,10571,2045,6167,8336,8252,11313,14117,1505,4227
7001,33.6,1024.84,32.25,25163.97,3085,6759,4437,10751,2891,6814,9918,9569,13062,14893,574,2872
8001,33.6,1024.85,32.24,25133.91,2099,5952,4408,10751,3358,7081,11794,11257,16756,16086,438,2736
9001,33.6,1024.85,32.25,25088.95,1243,4417,4383,10616,3257,6889,15543,12484,17955,16951,400,2374
