timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.75,1024.88,31.92,19604.63,14509,12552,13682,12248,9304,9389,20574,13542,6246,7779,35729,17300
1000,33.75,1024.88,31.91,19641.27,18644,13936,15295,12856,8377,8815,20836,13419,5406,7045,33820,16568
2000,33.75,1024.87,31.93,19604.63,22394,14938,16398,13362,7665,8376,20809,13340,4516,6543,32985,16359
3000,33.75,1024.87,31.93,19696.49,24778,15557,17363,13633,7149,7971,21098,13520,3841,6052,33134,16324
4000,33.75,1024.87,31.92,19733.48,26281,16098,17790,13779,6547,7509,20726,13340,2936,5555,33820,16638
5000,33.75,1024.87,31.92,19864.04,27728,17544,17955,13700,6286,7430,18369,12507,2084,5039,34834,17753
6001,33.75,1024.88,31.93,20072.73,30419,19287,17983,13486,5916,7030,13517,10999,1760,4477,36445,18346
7001,33.75,1024.87,31.92,20305.45,33551,20542,17845,13734,5053,6794,9402,8567,1444,3991,37878,18834
8001,33.75,1024.88,31.92,20766.93,35849,21657,17817,13869,4648,6488,5869,6533,1117,3610,37848,19008
9001,33.75,1024.88,31.91,21206.98,38295,23156,17170,13711,4128,6127,4059,5601,986,3374,35849,17823
