timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.69,1014.1,33.18,30982.33,57330,37691,57330,35007,57330,27966,17900,9636,400,1886,16163,11145
1000,32.69,1014.1,33.19,30868.68,57330,38877,57330,33683,52109,23051,9477,6789,400,1907,29046,14724
2000,32.69,1014.1,33.19,31281.78,57330,32777,57330,33962,36266,16053,8481,6423,651,2249,40831,16098
3000,32.69,1014.13,33.15,32819.0,57330,33648,57330,36158,28183,14916,3979,4658,875,2498,38265,15501
4000,32.69,1014.13,33.1,35565.44,57330,35565,57330,36855,28348,14972,2943,4071,1159,2651,27080,13576
5000,32.69,1014.12,33.03,38353.58,57330,38284,57330,37622,33820,16120,2987,4096,704,2182,20533,11505
6001,32.69,1014.12,32.92,40848.39,57330,40550,57330,36681,40235,18485,1781,3061,596,2018,16398,10740
7001,32.7,1014.12,32.82,43375.06,57330,40619,57330,35007,43964,19182,1255,2694,757,2138,17569,11291
8001,32.7,1014.11,32.72,45338.13,57330,40585,57330,33683,44919,19914,1160,2658,796,2193,21663,12259
9001,32.7,1014.11,32.62,47140.82,57330,40480,57330,32079,43785,19078,1364,2764,839,2219,25164,13216
