timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.76,31.25,134285.64,400,102,400,76,400,2,400,33,400,42,400,124
1000,32.76,31.26,134716.05,400,106,400,76,400,4,400,31,400,42,400,119
2000,32.76,31.24,134500.5,400,104,400,73,400,5,400,26,400,47,400,129
3000,32.76,31.24,135149.21,400,105,400,74,400,1,400,28,400,44,400,129
4000,32.76,31.24,134500.5,400,107,400,69,400,1,400,23,400,46,400,124
5001,32.76,31.23,134932.28,400,104,400,81,400,0,400,27,400,53,400,116
6001,32.76,31.24,134932.28,400,105,400,77,400,3,400,19,400,46,400,125
7001,32.76,31.23,134932.28,400,105,400,77,400,4,400,22,400,43,400,130
8001,32.76,31.23,134932.28,400,103,400,75,400,4,400,24,400,44,400,127
9001,32.76,31.23,135366.84,400,104,400,73,400,2,400,21,400,49,400,126
