timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.6,32.57,13037.49,4109,5756,7271,9186,4452,6232,2379,3514,1716,2671,1822,4096
1000,32.6,32.56,13301.53,4128,5751,7363,9220,4437,6253,2406,3585,1704,2651,1827,4106
2000,32.6,32.56,13620.48,4167,5856,7375,9220,4450,6313,2307,3549,1697,2664,1800,4136
3000,32.6,32.55,14029.62,4138,5801,7502,9231,4459,6303,2263,3509,1693,2641,1781,4046
4000,32.6,32.54,14504.04,4155,5801,7676,9220,4469,6293,2150,3464,1683,2653,1779,4076
5000,32.6,32.53,15000.95,4148,5831,7775,9524,4509,6303,2053,3374,1636,2658,1778,3966
6001,32.61,32.53,15590.73,4185,5796,7891,9546,4499,6358,1988,3304,1654,2641,1757,4026
7001,32.6,32.52,16079.78,4180,5886,8001,9603,4528,6428,1926,3183,1647,2648,1733,3996
8001,32.61,32.51,16561.28,4106,5821,8099,9693,4560,6448,1887,3113,1628,2646,1745,4011
9001,32.61,32.49,17100.28,4128,5796,8209,9895,4590,6493,1800,3078,1633,2644,1706,3956
