timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.17,33.64,22381.36,940,813,830,559,1052,703,1800,1349,1881,1432,1005,990
1000,32.17,33.64,22310.08,950,802,840,579,1071,732,1810,1381,1876,1482,1028,990
2000,32.17,33.63,22192.29,966,836,848,619,1119,768,1809,1425,1877,1404,1034,1021
3000,32.18,33.63,22075.74,973,836,878,647,1137,792,1813,1432,1899,1471,1039,999
4000,32.18,33.63,22029.46,995,820,906,695,1178,835,1810,1448,1890,1485,1071,1022
5001,32.18,33.62,21937.48,1011,845,913,716,1192,873,1809,1480,1910,1512,1072,1043
6001,32.18,33.62,22029.46,1011,839,955,745,1200,886,1822,1508,1934,1519,1067,1024
7001,32.18,33.63,21937.48,1040,846,970,767,1248,915,1798,1487,1928,1510,1086,1057
8001,32.18,33.6,21800.94,1059,869,983,798,1251,936,1792,1485,1966,1559,1103,1069
9001,32.18,33.6,21778.35,1075,901,1021,834,1275,965,1794,1503,1997,1593,1099,1079
