timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,33.07,1012.7,37.85,18882.46,1060,983,4028,4457,30210,25038,19968,14398,41100,30511,11412,11674
1000,33.07,1012.7,37.85,18781.22,672,849,3225,3956,34447,27095,12331,12135,37221,29605,13586,12496
2000,33.07,1012.7,37.86,18354.76,432,770,3061,3971,36983,28524,11470,11865,39697,30964,16329,13272
3000,33.07,1012.7,37.86,17720.25,400,712,2555,3524,38116,29186,14854,13486,44113,32881,19210,14139
4000,33.07,1012.7,37.87,17226.42,400,598,1977,3093,39340,29674,19472,14871,43546,32010,18920,14094
5000,33.07,1012.72,37.89,16853.45,400,516,1771,3008,39817,30058,23455,15929,40652,30790,14964,12822
6001,33.07,1012.72,37.93,17283.09,400,513,1558,2856,40980,30546,27094,19112,39519,30162,11724,11854
7001,33.07,1012.72,37.91,19053.65,400,511,1311,2718,42771,31103,31463,21064,41726,31103,11504,11798
8001,33.07,1012.72,37.83,21058.24,400,549,895,2457,43427,31975,34447,22598,44411,32567,11794,12113
9001,33.08,1012.72,37.73,21937.48,439,627,707,2251,44113,32010,35222,22842,44620,32533,12125,12135
