timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.38,33.04,20890.78,4408,4036,2487,3103,813,1168,505,516,1991,2147,3390,4151
1000,32.38,33.03,20285.85,4339,4016,2430,3068,815,1153,511,511,2014,2168,3385,4161
2000,32.38,33.06,19622.93,4329,4006,2396,3057,801,1126,514,502,2058,2198,3436,4287
3000,32.38,33.04,19053.65,4290,3981,2403,3050,787,1130,513,516,2158,2233,3392,4267
4000,32.38,33.04,18516.47,4241,4011,2393,3034,787,1098,511,507,2244,2272,3436,4247
5000,32.38,33.06,18039.66,4180,4001,2369,3038,775,1086,504,491,2300,2270,3456,4272
6001,32.38,33.06,17631.06,4158,3941,2327,3013,774,1089,517,498,2501,2330,3490,4277
7001,32.38,33.06,17297.31,4126,3946,2339,3020,765,1074,525,504,2501,2371,3505,4347
8001,32.38,33.06,16934.93,4091,3895,2354,3008,756,1052,530,508,2609,2401,3505,4377
9001,32.38,33.06,16679.57,3993,3820,2307,2981,755,1042,524,517,2739,2443,3559,4307
