timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,36.21,1011.5,31.06,24320.34,2420,1167,1574,966,489,207,422,231,564,290,677,419
1000,36.2,1011.5,31.06,23987.57,2384,1157,1534,956,484,203,434,240,586,299,695,441
2000,36.2,1011.5,31.06,23797.63,2366,1151,1517,925,479,204,428,241,629,341,703,459
3000,36.2,1011.49,31.05,23534.23,2344,1156,1510,939,462,201,437,241,656,361,720,456
4000,36.2,1011.49,31.05,23429.29,2295,1156,1502,937,455,198,431,239,684,390,735,482
5000,36.2,1011.49,31.06,23429.29,2293,1132,1491,942,447,195,439,250,714,407,741,489
6001,36.2,1011.49,31.03,23351.19,2332,1150,1481,924,434,187,431,245,747,432,761,508
7001,36.2,1011.49,31.06,23481.65,2300,1169,1454,913,428,185,421,238,768,448,767,519
8001,36.2,1011.49,31.06,23770.74,2364,1154,1441,901,415,184,410,238,785,465,781,531
9001,36.2,1011.49,31.04,24250.25,2420,1156,1447,894,404,180,407,238,815,494,771,536
