timestamp,BME680_temp,BME680_pressure,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.99,1024.84,33.35,30225.59,27135,17823,13076,12923,3802,5455,22504,12676,57330,40619,27411,15873
1000,32.99,1024.84,33.37,30052.87,27673,18415,14178,13261,4182,5781,23331,12968,57330,40759,27838,16267
2000,32.99,1024.83,33.38,29401.84,27866,19008,14923,13542,4555,6107,22201,12586,57330,40654,30836,18241
3000,32.99,1024.86,33.4,29056.66,28169,19356,15598,13925,4855,6278,19430,11708,57330,40480,35879,19810
4000,33.0,1024.85,33.41,28621.81,30031,21274,15777,13925,5030,6408,16591,10841,57330,39678,39697,21483
5000,33.0,1024.85,33.44,28428.42,33343,22319,15846,14004,4776,6132,14013,9873,57330,38946,40414,22110
6001,33.0,1024.84,33.46,28180.89,35670,24341,16577,14511,4344,5856,11852,9310,57330,39155,39280,20960
7001,33.0,1024.84,33.48,27937.63,36654,24446,17804,14792,3792,5455,11215,8646,57330,38842,39817,21030
8001,33.01,1024.83,33.51,27790.01,36624,24794,19320,15490,3426,5184,10555,8094,57330,37726,39966,22075
9001,33.01,1024.83,33.53,27517.39,37370,25526,20740,16030,3446,5255,9362,7340,57330,37273,42054,22563
