timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.6,32.58,13826.57,4052,5641,7277,8939,4261,6097,1690,2771,1736,2704,1908,4317
1000,32.6,32.56,13558.97,4055,5656,7369,9017,4244,6132,1765,2844,1731,2729,1915,4302
2000,32.6,32.57,13242.86,4086,5691,7375,8916,4280,6127,1854,2925,1706,2736,1905,4347
3000,32.6,32.57,13069.92,4074,5711,7178,8826,4256,6187,1932,2971,1700,2692,1889,4287
4000,32.6,32.57,12846.24,4104,5706,7201,8950,4295,6142,1999,3059,1717,2718,1892,4211
5000,32.6,32.57,12775.96,4028,5571,7190,8837,4305,6132,2063,3178,1684,2655,1885,4292
6001,32.6,32.57,12721.82,4094,5661,7230,8804,4327,6147,2209,3284,1713,2664,1865,4171
7001,32.6,32.57,12714.13,4160,5756,7282,8781,4354,6182,2339,3459,1708,2697,1857,4196
8001,32.6,32.58,12675.79,4077,5691,7288,8927,4415,6217,2388,3489,1715,2706,1838,4247
9001,32.6,32.58,12846.24,4101,5691,7277,8972,4418,6182,2425,3600,1709,2655,1822,4196
