timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.8,33.77,96181.85,514,46,443,24,454,17,468,26,495,41,435,31
1000,31.8,33.77,96902.52,507,48,450,24,454,21,466,23,496,41,446,30
2000,31.8,33.77,96846.7,511,49,450,24,451,14,475,22,499,41,445,33
3000,31.8,33.77,98032.57,500,47,449,21,445,16,473,18,499,41,451,39
4000,31.8,33.78,97804.46,506,48,439,27,447,18,473,23,500,40,442,36
5001,31.8,33.76,98897.56,514,53,444,20,439,20,474,22,500,36,440,33
6001,31.81,33.76,98492.01,500,47,447,26,447,18,462,19,500,40,434,36
7001,31.81,33.76,99482.75,495,48,450,31,440,15,464,19,490,35,445,34
8001,31.81,33.75,100433.59,507,48,444,26,436,15,466,20,495,44,433,39
9001,31.81,33.74,101158.74,501,46,446,23,441,18,465,19,496,42,432,37
