timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.56,32.52,23824.58,8313,7385,5290,6699,1718,2976,573,1179,1455,2277,2195,4432
1000,32.56,32.51,24362.59,8163,7065,5348,6744,1716,2962,558,1160,1456,2293,2111,4467
2000,32.56,32.5,24749.51,8099,7104,5418,6834,1697,2992,532,1151,1472,2254,2064,4362
3000,32.56,32.5,25088.95,7757,6945,5470,6844,1678,2967,521,1109,1480,2297,2041,4367
4000,32.56,32.5,25499.48,7421,6905,5510,6829,1668,2960,506,1102,1480,2286,2036,4262
5000,32.56,32.5,26003.79,7265,6834,5696,6844,1662,2953,495,1085,1505,2251,2000,4242
6001,32.56,32.5,26511.73,7167,6900,5829,6955,1646,2925,472,1075,1495,2302,1987,4232
7001,32.56,32.49,27162.1,6993,6920,5875,6975,1626,2900,458,1041,1500,2297,1968,4166
8001,32.56,32.48,27499.4,6686,6754,5898,6985,1633,2898,448,1032,1520,2325,1953,4141
9001,32.56,32.48,28162.03,6605,6754,6072,7010,1628,2893,428,1004,1498,2316,1928,4106
