timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,31.48,33.76,118148.78,400,52,400,32,400,6,400,38,400,33,400,24
1000,31.48,33.76,118481.82,400,52,400,29,400,0,400,35,400,27,400,21
2000,31.48,33.75,119069.2,400,52,400,27,400,0,400,41,400,27,400,24
3000,31.49,33.74,118816.75,400,50,400,31,400,4,400,36,400,28,400,31
4000,31.49,33.73,119153.58,400,54,400,26,400,0,400,36,400,28,400,27
5000,31.49,33.74,118900.78,400,53,400,34,400,3,400,32,400,26,400,22
6001,31.49,33.74,119747.65,400,56,400,37,400,7,400,34,400,27,400,27
7001,31.5,33.72,120089.79,400,59,400,25,400,0,400,31,400,26,400,33
8001,31.5,33.72,119662.42,400,61,400,30,400,0,400,36,400,26,400,40
9001,31.5,33.71,120004.07,400,55,400,28,400,1,400,33,400,28,400,33
