timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.55,32.63,17340.12,7294,6774,4565,6328,2582,4036,731,1395,1568,2374,2749,4783
1000,32.55,32.65,16962.26,7149,6684,4560,6248,2494,4061,740,1362,1572,2374,2798,4848
2000,32.55,32.65,16522.22,6993,6654,4513,6202,2418,3926,760,1362,1594,2371,2774,4843
3000,32.55,32.64,16279.06,6842,6649,4518,6217,2342,3890,788,1409,1613,2410,2813,4949
4000,32.55,32.66,16030.73,6616,6594,4555,6197,2268,3906,802,1478,1619,2369,2845,4798
5000,32.55,32.67,15837.44,6524,6468,4558,6202,2258,3845,823,1503,1652,2374,2820,4893
6001,32.55,32.66,15778.0,6333,6488,4555,6177,2214,3845,840,1570,1667,2410,2818,4868
7001,32.55,32.66,15849.39,6391,6468,4575,6248,2128,3805,852,1600,1676,2401,2840,4878
8001,32.55,32.65,16042.96,6362,6523,4599,6283,2101,3765,853,1584,1679,2457,2806,4969
9001,32.55,32.64,16342.35,6385,6468,4636,6333,2064,3675,864,1658,1681,2461,2815,4929
