timestamp,BME680_temp,BME680_humidity,BME680_gas,SGP30_5_CO2,SGP30_5_TVOC,SGP30_6_CO2,SGP30_6_TVOC,SGP30_7_CO2,SGP30_7_TVOC,SGP30_8_CO2,SGP30_8_TVOC,SGP30_9_CO2,SGP30_9_TVOC,SGP30_10_CO2,SGP30_10_TVOC
0,32.1,33.37,149577.9,400,77,400,52,400,10,400,24,400,6,400,38
1000,32.1,33.37,148652.14,400,63,400,51,400,10,400,26,400,7,400,36
2000,32.1,33.38,149444.95,400,74,400,49,400,6,400,20,400,11,400,34
3000,32.1,33.36,148389.73,400,73,400,51,400,8,400,29,400,5,400,30
4000,32.1,33.37,149047.49,400,64,400,44,400,17,400,22,400,6,400,31
5000,32.1,33.37,148783.69,400,64,400,52,400,9,400,21,400,9,400,35
6001,32.1,33.36,148258.88,400,68,400,52,400,11,400,22,400,7,400,31
7001,32.1,33.35,147997.86,400,71,400,51,401,11,400,27,400,11,400,34
8001,32.1,33.36,148520.82,400,67,400,49,400,14,400,31,400,7,400,30
9001,32.11,33.37,147997.86,400,67,400,47,400,13,400,31,400,8,400,34
